,HI30_GerEme,HI30_EmeEnJ,HI30_EnJFlo,HI30_FloFla,HI30_FlaFlw,HI30_FlwStG,HI30_StGEnG,HI30_EnGMat,HI30_MatHar,CumHI30_GerEme,CumHI30_EmeEnJ,CumHI30_EnJFlo,CumHI30_FloFla,CumHI30_FlaFlw,CumHI30_FlwStG,CumHI30_StGEnG,CumHI30_EnGMat,CumHI30_MatHar,TT_GerEme,TT_EmeEnJ,TT_EnJFlo,TT_FloFla,TT_FlaFlw,TT_FlwStG,TT_StGEnG,TT_EnGMat,TT_MatHar,biomass_GerEme,biomass_EmeEnJ,biomass_EnJFlo,biomass_FloFla,biomass_FlaFlw,biomass_FlwStG,biomass_StGEnG,biomass_EnGMat,biomass_MatHar,yield_FlaFlw,yield_FlwStG,yield_StGEnG,yield_EnGMat,yield_MatHar,Eo_GerEme,Eo_EmeEnJ,Eo_EnJFlo,Eo_FloFla,Eo_FlaFlw,Eo_FlwStG,Eo_StGEnG,Eo_EnGMat,Eo_MatHar,Eos_GerEme,Eos_EmeEnJ,Eos_EnJFlo,Eos_FloFla,Eos_FlaFlw,Eos_FlwStG,Eos_StGEnG,Eos_EnGMat,Eos_MatHar,Es_GerEme,Es_EmeEnJ,Es_EnJFlo,Es_FloFla,Es_FlaFlw,Es_FlwStG,Es_StGEnG,Es_EnGMat,Es_MatHar,ESW_GerEme,ESW_EmeEnJ,ESW_EnJFlo,ESW_FloFla,ESW_FlaFlw,ESW_FlwStG,ESW_StGEnG,ESW_EnGMat,ESW_MatHar,Flow_GerEme,Flow_EmeEnJ,Flow_EnJFlo,Flow_FloFla,Flow_FlaFlw,Flow_FlwStG,Flow_StGEnG,Flow_EnGMat,Flow_MatHar,FlowNO3_GerEme,FlowNO3_EmeEnJ,FlowNO3_EnJFlo,FlowNO3_FloFla,FlowNO3_FlaFlw,FlowNO3_FlwStG,FlowNO3_StGEnG,FlowNO3_EnGMat,FlowNO3_MatHar,Flux_GerEme,Flux_EmeEnJ,Flux_EnJFlo,Flux_FloFla,Flux_FlaFlw,Flux_FlwStG,Flux_StGEnG,Flux_EnGMat,Flux_MatHar,Infiltration_GerEme,Infiltration_EmeEnJ,Infiltration_EnJFlo,Infiltration_FloFla,Infiltration_FlaFlw,Infiltration_FlwStG,Infiltration_StGEnG,Infiltration_EnGMat,Infiltration_MatHar,PotInf_GerEme,PotInf_EmeEnJ,PotInf_EnJFlo,PotInf_FloFla,PotInf_FlaFlw,PotInf_FlwStG,PotInf_StGEnG,PotInf_EnGMat,PotInf_MatHar,PotRunoff_GerEme,PotRunoff_EmeEnJ,PotRunoff_EnJFlo,PotRunoff_FloFla,PotRunoff_FlaFlw,PotRunoff_FlwStG,PotRunoff_StGEnG,PotRunoff_EnGMat,PotRunoff_MatHar,Runoff_GerEme,Runoff_EmeEnJ,Runoff_EnJFlo,Runoff_FloFla,Runoff_FlaFlw,Runoff_FlwStG,Runoff_StGEnG,Runoff_EnGMat,Runoff_MatHar,SW_GerEme,SW_EmeEnJ,SW_EnJFlo,SW_FloFla,SW_FlaFlw,SW_FlwStG,SW_StGEnG,SW_EnGMat,SW_MatHar,T_GerEme,T_EmeEnJ,T_EnJFlo,T_FloFla,T_FlaFlw,T_FlwStG,T_StGEnG,T_EnGMat,T_MatHar,WaterTable_GerEme,WaterTable_EmeEnJ,WaterTable_EnJFlo,WaterTable_FloFla,WaterTable_FlaFlw,WaterTable_FlwStG,WaterTable_StGEnG,WaterTable_EnGMat,CoverGreen_GerEme,CoverGreen_EmeEnJ,CoverGreen_EnJFlo,CoverGreen_FloFla,CoverGreen_FlaFlw,CoverGreen_FlwStG,CoverGreen_StGEnG,CoverGreen_EnGMat,CoverGreen_MatHar,CoverTotal_GerEme,CoverTotal_EmeEnJ,CoverTotal_EnJFlo,CoverTotal_FloFla,CoverTotal_FlaFlw,CoverTotal_FlwStG,CoverTotal_StGEnG,CoverTotal_EnGMat,CoverTotal_MatHar,LAI_GerEme,LAI_EmeEnJ,LAI_EnJFlo,LAI_FloFla,LAI_FlaFlw,LAI_FlwStG,LAI_StGEnG,LAI_EnGMat,LAI_MatHar,CumTT_GerEme,CumTT_EmeEnJ,CumTT_EnJFlo,CumTT_FloFla,CumTT_FlaFlw,CumTT_FlwStG,CumTT_StGEnG,CumTT_EnGMat,CumTT_MatHar
2017-ILH1,1,3,0,27,4,8,30,0,0,1,4,4,31,35,43,73,73,73,6.415219992,11.11078651,10.78020355,14.88081227,17.9917905,16.60104954,16.08584785,12.7774047,13.1360095,0.006046128,2.400681475,9.4201275,295.1764538,868.195725,1050.225313,1643.047278,1921.105,1921.105,0.02234231,0.408646125,6.908618692,11.44607571,11.44607571,2.965952175,4.843771165,6.5312895,6.15559703,4.256790025,5.85508125,5.187537978,5.7651699,5.5276567,2.8079615,4.519793065,5.73828835,2.888249823,0.98327015,1.388054738,1.798422772,3.0567153,2.96961065,2.225450922,2.444817694,1.741343225,1.29857642,0.966053629,1.337458425,1.575285115,2.880978838,2.881742416,249.4339175,284.6360529,291.6217122,251.495245,186.2655119,176.3571173,121.0235902,86.54270112,84.21854642,-0.361418905,-0.165811462,-0.008890436,-0.044332321,-0.142120129,-0.155335875,-0.072671919,-0.012525383,-0.00769053,13.7181687,4.424347302,1.385005439,0.093814992,0.073250672,0.033209343,0.017644025,0.001560134,0.001025639,13.80048883,9.27677177,6.3623193,0.986781512,0.2205006,0.038785988,0.112586,0,0,8.1416755,3.523109043,0.555,1.75075,7.25499975,1.99,2.562653472,0,0,10.38833333,3.664347826,0.555,1.75075,7.255,1.99,2.565,0,0,10.38833333,3.664347826,0.555,1.75075,7.255,1.99,2.565,0,0,2.246657775,0.14123882,0,0,0,0,0.002346544,0,0,2.997863504,3.173874189,3.208802482,3.008170146,2.682021497,2.632479509,2.355811875,2.183407426,2.171786651,0.782134334,1.951886226,4.888306,4.815252129,0.166014807,0.426328614,1.888063355,0.002779497,0.502779249,1.190784167,0,0,0,0,0,0,0,6.65E-05,0.018569864,0.062726355,0.55373902,0.85829645,0.836044188,0.581515872,0.2541789,0.24332,6.65E-05,0.018569864,0.062726355,0.55417,0.8610298,0.841082963,0.623943378,0.3555099,0.34683945,0.000166269,0.047263623,0.16197355,2.660045808,4.95136,4.57577625,2.461426742,0.733174,0.6972947,55.95027392,214.3078738,343.2897345,632.4290752,961.203069,1044.861535,1387.72168,1663.354488,1670.101795
2017-INH1,1,3,0,24,3,8,14,0,0,1,4,4,28,31,39,53,53,53,10.79839946,11.48005955,10.39589585,14.42501382,14.70203264,16.9158337,13.32902725,12.3263339,12.71622585,0.004803224,0.484234584,2.4693025,170.2030811,573.66434,763.8525375,1329.764542,1743.167,1743.167,0.012373756,0.370112285,6.157687299,10.97482738,10.97482738,4.531780757,5.31149156,6.84592635,5.60124945,5.04992962,5.223576575,4.969152161,4.45849605,4.3128608,4.345090686,5.10775732,6.45625205,3.269960653,1.38965356,1.46672175,1.627693392,1.68068205,1.64902845,2.350173873,2.145957905,0.956784022,1.968274284,1.37468145,1.405004415,1.537185254,1.680682017,1.649028456,293.2156029,302.7957791,297.5768728,322.1765267,343.6055125,333.1944555,287.4207349,236.1695977,236.6087844,-0.088886472,-0.022519847,0.025281485,0.00174123,-0.194318898,-0.036498195,-0.127906277,-0.103438212,-0.115250756,6.515328414,2.824494296,0.39837461,3.617279903,4.499550022,2.158164728,0.427942097,0.008514122,0.010093032,14.51911353,13.05053686,7.95021875,8.99755501,12.49203005,8.581889971,2.021686381,0,0,5.791592714,1.916,0,5.488917556,3.6366456,6.9331815,2.040254139,3.06,4.79,6.282857143,1.916,0,5.770277778,3.65,7.35875,2.042777778,3.06,4.79,6.282857143,1.916,0,5.770277778,3.65,7.35875,2.042777778,3.06,4.79,0.491264223,0,0,0.281360192,0.013354368,0.42556865,0.00252364,0,0,2.919771646,2.967672537,2.941577998,3.064576265,3.171721186,3.119665911,2.890797302,2.63454163,2.63673757,1.824691059,3.123400193,7.363968,2.256553493,0.414438702,0.94932804,1.653913539,0.5514817,0.263182945,0,0,0,0,0,0,0,0,5.28E-05,0.004614354,0.01983869,0.414572301,0.75147844,0.736446575,0.643243164,0.54213605,0.53266895,5.28E-05,0.004614354,0.01983869,0.414680404,0.75238616,0.738572713,0.654302819,0.5642434,0.55591545,0.000132089,0.011602415,0.050099425,1.644569745,3.4806684,3.33515325,2.6026995,1.9530955,1.9019185,61.56910057,167.1231738,257.57904,514.7073218,800.935404,886.6567958,1181.889368,1418.444907,1431.161132
2017-MIH1,0,2,1,14,4,5,13,1,0,0,2,3,17,21,26,39,40,40,9.284075838,10.85821297,16.7749996,13.06946237,15.53098692,13.51561732,12.84102333,11.705149,7.718759033,0.004918291,0.354247821,1.49809,157.9371807,575.50524,769.8859667,1262.825526,1500.946,1500.946,0.010142168,0.337073316,5.779282469,9.06719699,9.06719699,3.870975588,5.990426829,7.5064248,5.250071377,4.41506398,5.490980911,4.330338734,3.46658345,3.187024267,3.605850025,5.574430493,6.901581,2.999607013,1.22328388,1.630501189,1.818083589,2.13538415,2.002182167,2.31687405,1.049220095,0.621254266,1.972534516,1.22328387,1.229486002,1.643815647,1.612430025,1.405478721,287.3372183,277.2047844,272.2178019,268.4892858,225.9362104,199.5332421,153.4888988,117.3548996,116.7241012,0.026610373,0.110763534,0.18855114,0.076791467,0.069817729,0.088346682,0.120187606,0.152441759,0.171283024,3.546660498,0.160611462,0.021974414,1.168948454,-0.037120853,-0.037295499,-0.009524519,-0.014344188,-0.014471502,8.777501313,4.514079846,2.013008301,1.039314824,0.000142642,6.86E-06,0,0,0,2.05625,0.210714286,0,3.113015,1.046,0.106666667,1.646571429,1.155,2.24,2.05625,0.210714286,0,3.113846154,1.046,0.106666667,1.646571429,1.155,2.24,2.05625,0.210714286,0,3.113846154,1.046,0.106666667,1.646571429,1.155,2.24,0,0,0,0.000831151,0,0,0,0,0,2.91214439,2.861482232,2.836547314,2.817904741,2.605139364,2.47312451,2.2429028,2.062232814,2.059078814,1.591196155,10.29016436,16.69738,3.356721478,1.9999222,5.769445333,2.128740018,7.475792,8.338990333,0,0,0,1659.835976,1799.998767,200,0,0,5.41E-05,0.003428264,0.01394572,0.389136468,0.74058778,0.699509522,0.46977936,0.20513855,0.194502033,5.41E-05,0.003428264,0.01394572,0.389202363,0.74145878,0.7022592,0.499604974,0.27161675,0.262605767,0.000135253,0.008605889,0.03510969,1.543596408,3.3735228,3.190504556,1.768564551,0.57400255,0.540790033,47.75291275,146.5980272,225.179981,464.2258133,750.0140006,832.4686202,1112.489629,1327.98032,1339.653955
2017-MNH1,1,3,0,19,4,2,6,2,1,1,4,4,23,27,29,35,37,38,10.97536904,9.074388068,13.25138365,13.30628746,16.293189,13.93347717,11.5936411,14.87170415,14.8157931,0.007630841,0.866315554,4.7540845,225.176625,716.957425,918.99317,1521.711114,1908.162,1908.162,0.017158315,0.357792729,6.289254237,11.28133693,11.28133693,4.992521557,4.684410209,6.9416992,5.285590079,4.45024055,5.32534727,3.927122136,4.4006618,4.2548929,4.602675871,4.327648186,6.1959046,2.66017565,1.14468915,1.41526374,1.309445693,1.8246161,1.7769626,1.450886501,1.6056568,0.906889846,1.88608877,1.027525586,1.30594059,1.222275092,0.864021262,0.838243421,182.0955087,219.7293832,212.5566129,213.0895036,179.0016599,173.639877,134.527511,87.3908977,85.98318011,-0.103336823,-0.107430547,-0.074077603,-0.125100155,-0.247529431,-0.160795132,-0.108149159,-0.019763075,-0.01892711,3.094034484,5.663306033,0.119352177,1.36135054,1.144719234,0.741840855,0.173849762,0.001851496,0.001745625,1.98589298,8.942279518,1.94158202,2.211145372,3.4750555,2.27654632,1.096254284,0,0,6.361966143,2.788720227,0.225,3.191919357,10.96295575,2.4919769,2.486054409,0,0,7.431428571,3.342272727,0.225,3.209285714,11.1425,2.565,2.583863636,0,0,7.431428571,3.342272727,0.225,3.209285714,11.1425,2.565,2.583863636,0,0,1.069462429,0.5535525,0,0.017366405,0.179544325,0.07302304,0.097809205,0,0,2.558454247,2.746623626,2.710759763,2.713424222,2.542985016,2.516176092,2.320614261,2.084931188,2.077892608,5.638236413,4.945229936,13.96022,2.61885372,0.00331784,0.960344063,1.073185772,8.901899,9.401899,0,0,0,0,0,0,0,0,8.39E-05,0.006911733,0.034114485,0.458277416,0.793798575,0.77159149,0.630036509,0.46195615,0.4537896,8.39E-05,0.006911733,0.034114485,0.458537028,0.796003325,0.77577775,0.650291089,0.50445295,0.4973006,0.000209848,0.01744247,0.086787155,1.935281396,3.9477025,3.6947769,2.548619023,1.562937,1.5381,48.07281086,163.6441727,280.2439225,552.7579949,857.097314,942.712215,1255.484478,1507.780093,1515.187989
2017-NYH1,0,3,0,17,1,5,11,2,1,0,3,3,20,21,26,37,39,40,8.771171322,10.47978122,12.1178067,13.12850383,11.93199843,12.91662025,11.39597123,13.70150085,13.9326594,0.004299966,0.592492092,2.799768,168.0538679,584.3555167,822.53208,1413.27027,1776.841,1776.841,0.009829203,0.358195724,6.101483423,10.77070946,10.77070946,3.341045856,5.04616915,3.8538907,4.633229655,4.629616483,4.82353264,3.773846767,4.0448925,3.6305758,3.1242668,4.75400865,3.5567671,2.640467807,1.24383855,1.31393584,1.21374693,1.52556565,1.3771913,2.007592079,2.208654535,3.556767148,2.120517151,1.176329831,1.313935847,1.18372483,1.525565691,1.377191335,285.6455249,303.4178556,308.6511199,316.6025362,311.0339948,290.1966929,226.6332202,185.4583687,183.4047093,-0.057678176,0.026152742,0.01183412,-0.008508919,-0.005528557,0.050743151,0.134690385,0.245282964,0.250118253,3.832131808,4.140039215,3.34905641,3.684816892,2.934545766,0.317978136,0.03380122,-0.006142416,-0.006646659,8.477604476,10.58486633,8.6299901,8.221616124,6.140876664,1.123625104,0.280972226,0,0,3.771991889,3.389592444,10.57,4.919816286,0.965,3.0822837,2.048139512,0,0,3.801111111,3.398333333,10.57,5.031190476,0.965,3.096,2.048139535,0,0,3.801111111,3.398333333,10.57,5.031190476,0.965,3.096,2.048139535,0,0,0.029119244,0.008740878,0,0.1113742,0,0.01371638,0,0,0,2.61523324,2.704094899,2.730261236,2.770018301,2.742175601,2.637989085,2.320171729,2.114297475,2.104029178,2.506053084,2.215772973,0.8773291,1.08738669,0.597682758,0.1145954,0.328523937,1.745011,2.245011,0,0,0,1194.838378,299.9867572,0,0,0,4.73E-05,0.005310882,0.02283804,0.41991895,0.773442,0.75619617,0.655083251,0.5397389,0.5360595,4.73E-05,0.005310882,0.02283804,0.420071653,0.774640367,0.75882407,0.667868019,0.5658737,0.5626635,0.000118249,0.013371586,0.05775718,1.724090144,3.712129833,3.5298579,2.695595791,1.939983,1.919997,50.03235511,166.7053286,264.134553,528.3863167,832.8140098,924.3517721,1225.085978,1463.127813,1470.094142
2017-NYH2,0,3,1,17,2,5,7,0,1,0,3,4,21,23,28,35,35,36,8.298229889,10.0963601,13.6837777,13.21347847,12.97333112,13.02400985,11.09808492,13.2737849,13.76733955,0.003747062,0.621971417,2.771638,160.5454082,554.7353,762.52509,1357.878228,1709.578,1709.578,0.008062315,0.292881294,5.937420437,10.32964243,10.32964243,3.585462256,4.78492525,5.39604,4.84763102,3.012231,4.80342716,3.77326713,4.0763382,3.9855498,3.3437071,4.498855078,4.9920728,2.781468575,0.8394732,1.34108226,1.251834074,1.568544,1.54142485,1.655126086,2.278376416,2.256902463,2.175804164,0.796474859,1.320476646,1.226063471,1.568543967,1.503870723,281.794832,300.6696743,301.8565853,312.4189771,311.8938184,295.8937812,232.6863824,204.4079252,202.4127823,-0.066210556,0.014432563,0.05475224,-0.007993852,-0.069313322,0.022621308,0.076581148,0.087770867,0.099230164,3.031163598,4.378964552,0.62211494,3.259277014,3.48881234,1.353531098,0.057293866,0.003283471,0.002507412,8.411556995,10.64500042,8.1128679,7.529031116,7.432403003,3.081994602,0.352528343,0,0,2.996492444,2.851844833,3.97,4.565863675,5.2770255,3.2039008,2.166976721,0.01,0.07,3.025555556,2.860555556,3.97,4.68425,5.416666667,3.216,2.166976744,0.01,0.07,3.025555556,2.860555556,3.97,4.68425,5.416666667,3.216,2.166976744,0.01,0.07,0.029063156,0.008710739,0,0.118386358,0.139641137,0.01209927,0,0,0,2.595979778,2.690353991,2.69628855,2.749100513,2.746474714,2.666474517,2.350437538,2.209045253,2.199069539,3.706332962,1.947160965,4.471986,1.270958538,0.009698669,0.432210232,0.35156025,0,0.000253856,0,0,0,1030.680829,899.921411,0,0,0,4.12E-05,0.005190713,0.02145695,0.405780861,0.756029,0.74040794,0.634887444,0.530201,0.52643715,4.12E-05,0.005190713,0.02145695,0.405890883,0.75696805,0.74261631,0.647430488,0.5544507,0.55115085,0.000103044,0.013057386,0.05422624,1.622779444,3.526888833,3.3729016,2.550557488,1.888626,1.8687555,55.85100544,168.8770782,262.710092,511.4154087,809.209932,895.9737973,1202.85907,1423.407874,1430.538321
2017-NYH3,0,3,0,17,4,3,14,2,2,0,3,3,20,24,27,41,43,45,8.298229889,10.47511154,13.8398559,13.00993053,14.0702447,12.4189121,11.68201889,16.8145664,16.40734885,0.011331489,2.01104901,7.439897,248.3781521,790.24008,1031.276836,1665.630773,1963.555,1963.555,0.017333968,0.450178491,6.640443639,10.98631008,10.98631008,3.585462256,4.848251724,4.4874319,4.607381576,5.56571568,4.368444373,3.734376389,4.2652475,4.02794545,3.3437071,4.489615576,3.9641367,2.260601871,1.27216042,1.033144109,1.033052411,1.3966962,1.3503265,1.655126086,2.303472069,2.778482003,1.894321904,1.272160421,1.033144103,1.016664168,1.387948656,1.245196284,281.794832,301.6690702,316.4249555,312.8748332,285.8195996,268.4729103,195.8437238,136.9063442,133.035385,-0.066210556,0.015824285,0,-0.012934516,0.175682121,0.131035928,0.186549917,0.174865493,0.173119916,3.031163365,4.311184376,8.16317826,3.234313683,0.377546657,0.124959141,0.023278472,-0.005223393,-0.005510755,8.411556995,10.42397115,11.5515956,7.424878075,0.934202808,0.676983584,0.294054557,0,0,2.996492444,3.538553429,12.335531,4.474543067,2.488,1.976883,1.952954523,0.01,0.06,3.025555556,3.554285714,12.51,4.561333333,2.488,1.988181818,1.952954545,0.01,0.06,3.025555556,3.554285714,12.51,4.561333333,2.488,1.988181818,1.952954545,0.01,0.06,0.029063156,0.015732295,0.1744694,0.086790307,0,0.011298818,0,0,0,2.595979778,2.695350975,2.769130408,2.751379789,2.616103627,2.529370177,2.166224245,1.871537347,1.852182541,3.706332962,1.974148653,0.1265199,0.958792422,0.53557848,0,0.603461896,5.2886575,5.005567,0,0,0,956.6228372,0,0,0,0,0.000124576,0.015352216,0.05228346,0.524983028,0.85933432,0.841496164,0.74462683,0.6089909,0.59204565,0.000124576,0.015352216,0.05228346,0.52529965,0.86093732,0.844711264,0.758957859,0.64195495,0.6276487,0.000311616,0.039001375,0.1342496,2.491894673,4.9040426,4.608334636,3.469720455,2.3502705,2.2420675,55.85100544,185.8499402,300.952952,584.2731944,901.4784868,991.2566805,1299.899096,1562.699313,1579.106662
2017-TXH1-Dry,0,6,1,22,5,8,25,2,1,0,6,7,29,34,42,67,69,70,11.3824032,11.46134654,13.075949,13.27672501,15.54813682,16.93504359,17.71272584,21.0631872,20.9963752,0.005173364,0.326043778,1.373688,155.8763638,605.8991,748.1841375,1070.211239,1250.03,1250.03,0.015542348,0.343565104,4.270920658,6.71058089,6.71058089,2.547602914,4.179157759,5.3462365,5.003758402,4.8814606,5.0756839,5.342652036,7.24951175,7.8905177,2.3849257,3.9444329,5.0194065,2.850831664,1.52556742,1.727928663,2.644282107,4.6227595,5.0652298,2.384925701,2.0196687,2.823131804,2.033845239,0.768839302,1.040883241,1.889634726,1.748111592,1.413444527,240.8686156,234.1362716,223.6449798,226.3133204,170.9557748,159.7525014,168.3287655,162.358813,160.90756,0.011259621,0.028044591,0.03592257,0.018792077,0.020432331,0.069301702,0.026759039,0.054171421,0.051475823,1.366643848,0.71867035,0.054540609,1.547659654,-0.00661346,-0.002888188,0.548398831,0.001557984,0.001329494,8.016340694,5.860515379,2.92634745,4.236752651,0.049738852,0,2.481841817,0,0,4.02,1.667647059,1.71,3.098104262,0.012,1.53125,4.750956143,1.57,0.42,4.02,1.667647059,1.71,3.146904762,0.012,1.53125,5.055,1.57,0.42,4.02,1.667647059,1.71,3.146904762,0.012,1.53125,5.055,1.57,0.42,0,0,0,0.048800469,0,0,0.304043749,0,0,5.015453477,4.981791758,4.92933527,4.942677008,4.665889279,4.60987291,4.652754237,4.622904488,4.615648218,1.6138294,3.615477329,5.556528,3.08324015,11.554409,6.954261875,2.408121356,6.342625,6.842625,0,1465.305546,1784.434721,1792.218763,1799.391441,225,0,0,5.69E-05,0.003104512,0.01292242,0.380948335,0.66735634,0.614779613,0.390442411,0.18948125,0.1865683,5.69E-05,0.003104512,0.01292242,0.381213255,0.67078234,0.6229363,0.428319868,0.2549445,0.2524676,0.000142268,0.007789618,0.03251659,1.492648615,2.9837678,2.634130125,1.305863114,0.52521815,0.5162332,49.91595271,168.7127922,268.063915,537.9037095,843.6332688,933.8665618,1228.746035,1482.535034,1493.033221
2017-TXH1-Early,0,6,1,22,5,8,25,2,1,0,6,7,29,34,42,67,69,70,11.3824032,11.46134654,13.075949,13.27672501,15.54813682,16.93504359,17.71272584,21.0631872,20.9963752,0.005173364,0.326044566,1.373694,155.8764559,605.89944,748.1845875,1070.212304,1250.031,1250.031,0.015542356,0.343565324,4.270926815,6.71059243,6.71059243,2.547602914,4.179157753,5.3462364,5.003758286,4.88146034,5.075683525,5.342651529,7.2495115,7.8905175,2.384852943,3.944336082,5.0192927,2.85078611,1.5255538,1.727915338,2.644269468,4.6227453,5.0652152,2.384852939,2.019662593,2.823133909,2.033838643,0.768844035,1.040886706,1.8896305,1.748112,1.413444883,240.8702653,234.1371331,223.6453373,226.3136125,170.9559633,159.752643,168.328985,162.3590588,160.9078049,0.011259243,0.028044497,0.03592251,0.018792019,0.020432615,0.069301805,0.026758765,0.054171244,0.051475667,1.3663444,0.718409291,0.054389209,1.547406327,-0.006613646,-0.002886775,0.548201775,0.001556635,0.001328386,8.01671015,5.860866846,2.9265015,4.236846845,0.049741052,0,2.481861345,0,0,4.02,1.667647059,1.71,3.09810869,0.012,1.53125,4.750961464,1.57,0.42,4.02,1.667647059,1.71,3.146904762,0.012,1.53125,5.055,1.57,0.42,4.02,1.667647059,1.71,3.146904762,0.012,1.53125,5.055,1.57,0.42,0,0,0,0.048796036,0,0,0.304038471,0,0,5.015461727,4.981796072,4.929337083,4.942678467,4.66589022,4.609873623,4.65275533,4.62290569,4.615649439,1.613743814,3.615447682,5.556508,3.083202466,11.55427,6.9541815,2.408110493,6.342621,6.842621,0,1465.304746,1784.433943,1792.218466,1799.391415,225,0,0,5.69E-05,0.003104524,0.01292248,0.380948539,0.66735684,0.61478025,0.390443232,0.18948145,0.1865685,5.69E-05,0.003104524,0.01292248,0.381213457,0.67078284,0.622936913,0.428320586,0.2549447,0.2524678,0.000142268,0.007789649,0.03251676,1.492649498,2.9837706,2.6341345,1.305866704,0.5252188,0.5162339,49.91595271,168.7127922,268.063915,537.9037095,843.6332688,933.8665618,1228.746035,1482.535034,1493.033221
2017-TXH1-Late,2,8,0,28,4,8,26,1,2,2,10,10,38,42,50,76,77,79,13.22158417,13.43039542,11.8322535,15.95441861,18.05999995,17.52999986,20.32618022,20.4544451,20.91497535,0.009739863,0.771190609,3.211287,139.5216158,480.29645,627.5464375,1060.788873,1267.415,1267.415,0.01926553,0.366441681,5.06620451,7.91426314,7.91426314,4.137869117,5.023208331,6.6350423,5.357701971,5.074220425,5.52257365,6.548264019,8.6229165,7.91766515,3.934730533,4.785350938,6.1790288,3.162959189,1.47061055,1.670981663,2.846008454,5.3005872,4.93470115,1.905434413,2.420703961,0.910389058,1.192308962,1.35271236,1.555438504,1.573438693,1.672754323,1.648580708,203.4808319,223.4223765,218.4952594,209.1216885,202.5837314,211.9765229,162.4492682,137.8504103,136.5448733,-0.051694747,-0.045917644,-0.01416408,0.003737099,-0.026874667,-0.030675582,0.005069222,0.018557631,0.019440437,3.341511145,2.955662792,0.30069111,0.992134897,1.593497713,2.952054933,0.072600565,-2.94E-05,-0.000169131,5.349740402,11.39577996,8.9618752,3.368287583,2.570627303,6.327938093,0.350182832,3.03E-08,2.58E-08,7.1741145,2.076184563,0,2.892306429,6.8618705,5.544425625,1.932731538,0.64,0.655,7.643333333,2.2025,0,3.049428571,7.255,5.9625,1.933076923,0.64,0.655,7.643333333,2.2025,0,3.049428571,7.255,5.9625,1.933076923,0.64,0.655,0.4692185,0.126315438,0,0.157122114,0.39312925,0.418074332,0.000345328,0,0,4.828514562,4.928222282,4.903586694,4.85671885,4.824029062,4.870993011,4.62335675,4.50036247,4.49383479,3.496143833,2.7741834,8.049236,8.412947572,0.01058055,0.954771658,5.409396015,6.370509,6.870509,0,0,0,0,0,0,0,0,0.000107104,0.006989979,0.0249068,0.399385358,0.712468875,0.69065975,0.456476885,0.1968488,0.19002395,0.000107104,0.006989979,0.0249068,0.39980247,0.715404575,0.695501375,0.487587742,0.2639858,0.2582042,0.000267846,0.017611408,0.06305555,1.556629895,3.1164135,2.93469275,1.685006323,0.5480307,0.52696525,55.079749,191.7551268,290.550134,553.0469441,864.4075325,952.7581569,1268.58982,1524.338217,1535.02597
2017-TXH2,4,20,1,39,4,7,34,2,1,4,24,25,64,68,75,109,111,112,13.84257093,17.01783911,17.6750002,19.70870928,20.98919795,21.12083727,20.27983324,19.858707,20.1493061,0.00029015,0.13169066,0.7948376,213.3125975,759.522275,922.8866857,1271.041324,1351.422,1351.422,0.028824173,0.494400336,5.549994327,7.61501262,7.61501262,6.168362267,5.210952339,5.302836,6.311873333,6.363362975,6.529276057,7.349851044,8.7121642,8.604412,5.91041715,5.024808143,5.119479,3.337805218,1.57929235,1.769827386,4.180636615,6.61336085,6.5315667,0.644399514,1.8949332,3.97323622,1.745156567,1.493642801,1.614406144,1.960873116,0.788551783,0.768950603,173.0197404,193.2524755,214.9310951,210.8338304,165.3657913,156.4948356,124.832046,126.89471,126.4735628,-0.029672007,-0.047823019,-0.036777041,-0.022279069,0.064203273,0.148572993,0.127416762,0.107272391,0.107318792,0.033252049,2.699126506,2.691271611,1.649643494,0.004959425,0.004842008,0.085280953,-0.000319362,-0.000428016,1.319244706,5.684049047,11.93690133,7.768570397,0,0,0.484427032,0,0,0.01,3.799214217,3.63,2.756667821,5.1325,2.025714286,2.396746265,0,0,0.01,4.220434783,3.63,2.830512821,5.1325,2.025714286,2.418529412,0,0,0.01,4.220434783,3.63,2.830512821,5.1325,2.025714286,2.418529412,0,0,0,0.421220531,0,0.073844916,0,0,0.021783162,0,0,4.67620911,4.777372784,4.885765867,4.865279558,4.637939362,4.593584579,4.435270633,4.445583952,4.443478209,16.17427,6.716005974,1.295404,4.69358708,1.459544363,0.193412439,5.49052006,10.57611,11.07611,0,0,0,0,0,0,0,0,3.19E-06,0.001166444,0.00673688,0.476274497,0.797575375,0.724278286,0.220595928,0,0,3.19E-06,0.001166569,0.006737877,0.477059287,0.8052482,0.741805971,0.332010691,0.1592798,0.1592798,7.98E-06,0.002921823,0.01689919,2.398467157,4.493054,3.635117286,0.872684831,0,0,60.44349083,285.4816313,473.599312,837.9617009,1255.788974,1350.272642,1746.849288,2091.988817,2102.06347
